	v5_5_gene	JGI_v5.5_ID	JGI_v6	transcript	gene	k0	k4	BetweennessCentralitychlamynetUnDirected	OutdegreechlamynetUnDirected	IndegreechlamynetUnDirected	BetweennessCentralitychlamynetDirected	OutdegreechlamynetDirected	IndegreechlamynetDirected
10403	Cre13.g566750	Cre13.g566750.t1.2	ChCC-v11028330m.g	Cre13.g566750.t1.2	Cre13.g566750	0.0860816359443211	0.2689199689758778	0.0007740373209532	131.0	141.0	0.6723948002002703	131.0	141.0
10408	Cre13.g583500	Cre13.g583500.t1.1	ChCC-v11029116m.g	Cre13.g583500.t1.3	Cre13.g583500	0.0755715994188716	0.4069180871922003	0.0050958964905922	66.0	72.0	0.7081981624869222	66.0	72.0
10410	Cre13.g570200	Cre13.g570200.t1.1	ChCC-v11028489m.g	Cre13.g570200.t1.3	Cre13.g570200	0.057121020724173	0.4522470626742357	0.0002702564811919	2.0	2.0	0.007576523915067	2.0	2.0
10411	Cre13.g578501	Cre13.g578501.t1.1	ChCC-v11028880m.g	g14212.t1	g14212	0.1190913446398	0.4804310951981105	0.0006661717012345	9.0	3.0	0.0016490460360478	9.0	3.0
10413	Cre13.g577100	Cre13.g577100.t1.2	ChCC-v11028826m.g	Cre13.g577100.t1.2	Cre13.g577100	0.0131582322381821	0.0612585232607003	0.0019809867084474	11.0	6.0	1.5991787922089142	11.0	6.0
10416	Cre13.g603050	Cre13.g603050.t1.2	ChCC-v11029654m.g	Cre13.g603050.t1.2	Cre13.g603050	0.0901860645221435	0.4535273539266149	0.0012996005688572	25.0	33.0	0.2963451107220787	25.0	33.0
10417	Cre13.g563100	Cre13.g563100.t1.2	ChCC-v11028143m.g	Cre13.g563100.t1.2	Cre13.g563100	0.0556747936128807	0.2376837830750394	0.0	1.0	0.0	0.0	1.0	0.0
10420	Cre13.g591050	Cre13.g591050.t1.2		g14494.t1	g14494	0.2610082309562222	0.6504249129506032	0.0	1.0	0.0	0.0	1.0	0.0
10421	Cre13.g605550	Cre13.g605550.t1.1	ChCC-v11029773m.g	Cre13.g605550.t1.3	Cre13.g605550	0.2313040512656938	0.4011331842239397	0.0001711727251229	44.0	92.0	0.2105313879662958	44.0	92.0
10422	Cre13.g574900	Cre13.g574900.t1.2	ChCC-v11028730m.g	Cre13.g574900.t1.2	Cre13.g574900	0.027847117284129	0.2355988722544224	0.0013291031088897	4.0	2.0	0.0293142982937389	4.0	2.0
10423	Cre13.g563050	Cre13.g563050.t1.1	ChCC-v11028141m.g	Cre13.g563050.t1.1	Cre13.g563050	0.1421825457563449	0.2835496004400375	2.848509006938768e-07	8.0	23.0	0.0005528748533567	8.0	23.0
10425				g13940.t1	g13940	0.2549119906254753	0.5684328724298549	0.0004737933026828	2.0	1.0	2.256559536502671e-05	2.0	1.0
10427	Cre13.g592050	Cre13.g592050.t1.2	ChCC-v11029563m.g	Cre13.g592050.t1.2	Cre13.g592050	0.0253488136011327	0.2389434407443444	0.000206266252264	10.0	15.0	0.0039374084006781	10.0	15.0
10428				g13910.t1	g13910			1.2404480414380265e-06	2.0	2.0	0.0026545909451408	2.0	2.0
10433				g14529.t1	g14529			0.0004839415354259	16.0	4.0	0.0224472616448875	16.0	4.0
10436	Cre13.g603850	Cre13.g603850.t1.2	ChCC-v11029688m.g	Cre13.g603850.t1.2	Cre13.g603850	0.0546724387255686	0.3198888879794976	0.0004728520781184	5.0	0.0	0.0	5.0	0.0
10440	Cre13.g568750	Cre13.g568750.t1.1	ChCC-v11028435m.g	Cre13.g568750.t1.3	Cre13.g568750	0.1188178966200466	0.4417347199279432	0.0004407484136865	32.0	23.0	0.3186081498356085	32.0	23.0
10442	Cre13.g564766	Cre13.g564766.t1.2	ChCC-v11028217m.g	Cre13.g564766.t1.2	Cre13.g564766	0.1174954319417646	0.4162187959415875	0.0016539964012465	5.0	35.0	0.0368880573219079	5.0	35.0
10446	Cre13.g584400	Cre13.g584400.t1.2	ChCC-v11029162m.g	Cre13.g584400.t1.2	Cre13.g584400	0.007242059891209	0.2160059734382777	0.0002369106846718	1.0	1.0	4.886405662998943e-05	1.0	1.0
10458				Cre13.g568009.t1.2	Cre13.g568009			0.0006726427863055	7.0	2.0	0.0023995973726652	7.0	2.0
10460				Cre13.g582112.t1.2	Cre13.g582112			0.0	1.0	0.0	0.0	1.0	0.0
10461				Cre13.g563600.t1.3	Cre13.g563600			0.0013122873010031	60.0	169.0	0.6486342672276383	60.0	169.0
10462	Cre13.g564000	Cre13.g564000.t1.2	ChCC-v11028182m.g	Cre13.g564000.t1.2	Cre13.g564000	0.0688556619398421	0.5655505157413392	0.0	0.0	1.0	0.0	0.0	1.0
10463	Cre13.g590550	Cre13.g590550.t1.1	ChCC-v11029481m.g	Cre13.g590550.t1.3	Cre13.g590550	0.157832516407816	0.4640526832074151	0.0001267506770862	72.0	68.0	0.0368285410362524	72.0	68.0
10466	Cre13.g579000	Cre13.g579000.t1.1	ChCC-v11028901m.g	Cre13.g579000.t1.3	Cre13.g579000	0.1416103846220666	0.4461686178943979	0.0002369209173086	1.0	3.0	0.0001581322452974	1.0	3.0
10467	Cre13.g563850	Cre13.g563850.t1.1	ChCC-v11028172m.g	Cre13.g563850.t1.3	Cre13.g563850	0.098184924034859	0.3543183894300856	0.0001438379003113	4.0	1.0	0.000209668481934	4.0	1.0
10469	Cre13.g579350	Cre13.g579350.t1.1	ChCC-v11028932m.g	Cre13.g579350.t1.3	Cre13.g579350	0.2015069816076053	0.462739364695786	0.0010001530897861	154.0	82.0	2.069227986526221	154.0	82.0
10471	Cre13.g590500	Cre13.g590500.t1.1	ChCC-v11029476m.g	Cre13.g590500.t1.1	Cre13.g590500	0.0337270795970751	0.2537006769299154	0.0011362340213124	56.0	89.0	0.6632013944661331	56.0	89.0
10474	Cre13.g567150	Cre13.g567150.t1.2	ChCC-v11028343m.g	Cre13.g567150.t1.2	Cre13.g567150	0.068793496081296	0.342696559303319	0.000359974327919	35.0	89.0	0.0192810407951539	35.0	89.0
10478				g14410.t1	g14410			9.758157939603946e-05	2.0	2.0	0.0004335316776192	2.0	2.0
10479	Cre13.g602350	Cre13.g602350.t1.2	ChCC-v11029609m.g	Cre13.g602350.t1.2	Cre13.g602350	0.0198687115852322	0.332869481985458	0.0001933776106216	11.0	0.0	0.0	11.0	0.0
10483				g14632.t1	g14632			0.0021435936601792	5.0	9.0	0.3843980936127616	5.0	9.0
10489				Cre13.g575500.t1.3	Cre13.g575500			0.0	3.0	0.0	0.0	3.0	0.0
10490	Cre13.g585350	Cre13.g585350.t1.2	ChCC-v11029205m.g	g14368.t1	g14368	0.0696555937548327	0.4457742270001211	0.0004196440026536	7.0	15.0	0.3603822272719166	7.0	15.0
10496	Cre13.g579901	Cre13.g579901.t1.1	ChCC-v11028961m.g	g14247.t1	g14247	0.057394003802236	0.2746832962161623	0.0005062008328179	6.0	7.0	0.1971821503584888	6.0	7.0
10498				Cre13.g581000.t1.3	Cre13.g581000			1.468768920230339e-06	5.0	23.0	0.000181666871019	5.0	23.0
10502				Cre13.g582100.t1.2	Cre13.g582100			0.0002805781751228	3.0	62.0	0.0160350764878449	3.0	62.0
10504				Cre13.g562000.t1.3	Cre13.g562000			0.0	1.0	0.0	0.0	1.0	0.0
10506				Cre13.g572900.t1.3	Cre13.g572900			0.0010309985614254	41.0	27.0	0.3069606133415325	41.0	27.0
10509				Cre13.g588405.t1.2	Cre13.g588405			0.0026803216090424	25.0	15.0	1.6364991719213406	25.0	15.0
10510	Cre13.g606000	Cre13.g606000.t1.2	ChCC-v11029796m.g	Cre13.g606000.t1.2	Cre13.g606000	0.0496870391559004	0.2872080367734755	0.0006844166849504	1.0	2.0	0.0047242926296302	1.0	2.0
10511				Cre13.g585000.t1.2	Cre13.g585000			0.0001151388479643	32.0	0.0	0.0	32.0	0.0
10516	Cre13.g566250	Cre13.g566250.t1.2	ChCC-v11028309m.g	Cre13.g566250.t1.2	Cre13.g566250	0.0426251060723744	0.2149831422295206	0.0007697418805523	32.0	2.0	0.0202314697453764	32.0	2.0
10517	Cre13.g591300	Cre13.g591300.t1.1	ChCC-v11029529m.g	Cre13.g591300.t1.3	Cre13.g591300	0.2392385582588038	0.6025097841502766	5.0721975481239646e-05	10.0	5.0	0.0349909269067834	10.0	5.0
10518	Cre13.g583050	Cre13.g583050.t1.1	ChCC-v11029092m.g	Cre13.g583050.t1.3	Cre13.g583050	0.1329929326041689	0.427597279030462	2.5244976278899505e-06	3.0	1.0	3.571396628871259e-05	3.0	1.0
10522	Cre13.g588250	Cre13.g588250.t1.1	ChCC-v11029365m.g	Cre13.g588250.t1.3	Cre13.g588250	0.0500319903072726	0.3666002745232208	8.706601299942815e-05	46.0	57.0	0.0232091462363359	46.0	57.0
10527	Cre13.g566300	Cre13.g566300.t1.2	ChCC-v11028310m.g	g13935.t1	g13935	0.0889126507636024	0.3441780526977936	0.0003206765561716	17.0	51.0	0.3380204036733177	17.0	51.0
10528	Cre13.g570900	Cre13.g570900.t1.1	ChCC-v11028516m.g	Cre13.g570900.t1.3	Cre13.g570900	0.0356603669473762	0.4556188019860886	0.00010073284978	3.0	4.0	6.088828193799289e-05	3.0	4.0
10529				g14603.t1	g14603			0.0007764458185822	5.0	70.0	0.1766572577296468	5.0	70.0
10530				Cre13.g608000.t1.2	Cre13.g608000			0.0	0.0	1.0	0.0	0.0	1.0
10531	Cre13.g581850	Cre13.g581850.t1.2	ChCC-v11029057m.g	Cre13.g581850.t1.2	Cre13.g581850	0.0214241427787169	0.2311314147481411	0.0002402497240866	12.0	12.0	0.4337332316256385	12.0	12.0
10532	Cre13.g589400	Cre13.g589400.t1.1	ChCC-v11029427m.g	Cre13.g589400.t1.3	Cre13.g589400	0.0761848446134401	0.6522573124870468	0.0	0.0	1.0	0.0	0.0	1.0
10536	Cre13.g563006	Cre13.g563006.t1.2	ChCC-v11028140m.g	Cre13.g563006.t1.2	Cre13.g563006	0.1690170641756116	0.532858977683689	0.0	1.0	0.0	0.0	1.0	0.0
10537	Cre13.g592000	Cre13.g592000.t1.2	ChCC-v11029559m.g	Cre13.g592000.t1.2	Cre13.g592000	0.0989782770872122	0.4217306847008506	0.0002621088035958	19.0	19.0	0.1669269029010595	19.0	19.0
10538				g13886.t1	g13886			1.0193762759206538e-09	1.0	8.0	6.488440274294798e-06	1.0	8.0
10539	Cre13.g568650	Cre13.g568650.t1.2	ChCC-v11028427m.g	Cre13.g568650.t1.2	Cre13.g568650	0.0137169074874851	0.0500185308740041	2.6470247726723845e-05	4.0	13.0	0.0223049211639538	4.0	13.0
10542	Cre13.g568900	Cre13.g568900.t1.2	ChCC-v11028440m.g	Cre13.g568900.t1.2	Cre13.g568900	0.0109490995658644	0.0215842234125325	0.0010688990250669	44.0	7.0	0.1755929821947026	44.0	7.0
10547	Cre13.g573900	Cre13.g573900.t1.2	ChCC-v11028649m.g	Cre13.g573900.t1.2	Cre13.g573900	0.0416165142132399	0.2036115077166601	0.0008741309114878	43.0	5.0	0.0798665456246708	43.0	5.0
10548	Cre13.g606850	Cre13.g606850.t1.2	ChCC-v11029842m.g	Cre13.g606850.t1.2	Cre13.g606850	0.0383147823223366	0.26948232570941	0.0004029562568735	25.0	19.0	0.1292437990770662	25.0	19.0
10550	Cre13.g602450	Cre13.g602450.t1.2	ChCC-v11029619m.g	Cre13.g602450.t1.2	Cre13.g602450	0.0735883919688925	0.4657385507337862	0.0	1.0	1.0	0.0	1.0	1.0
10553	Cre13.g604550	Cre13.g604550.t1.2	ChCC-v11029722m.g	g14584.t1	g14584	0.101908908706433	0.4949962299322837	0.0002369106846718	3.0	0.0	0.0	3.0	0.0
10555	Cre13.g582671	Cre13.g582671.t1.1		g14303.t1	g14303	0.074925306712521	0.3221719947654187	0.0	2.0	0.0	0.0	2.0	0.0
10557	Cre13.g569750	Cre13.g569750.t1.2	ChCC-v11028472m.g	Cre13.g569750.t1.2	Cre13.g569750	0.1232272884684572	0.4408399986765892	0.0	0.0	1.0	0.0	0.0	1.0
10560				Cre13.g564150.t1.3	Cre13.g564150			0.0	2.0	5.0	0.0	2.0	5.0
10562				Cre13.g569050.t1.3	Cre13.g569050			0.0002369106846718	2.0	0.0	0.0	2.0	0.0
10564	Cre13.g604200	Cre13.g604200.t1.1	ChCC-v11029706m.g	Cre13.g604200.t1.3	Cre13.g604200	0.1124774968058632	0.3777105405378227	0.0	0.0	1.0	0.0	0.0	1.0
10565	Cre13.g564050	Cre13.g564050.t1.1	ChCC-v11028183m.g	Cre13.g564050.t1.3	Cre13.g564050	0.0205090904178966	0.1866247780721405	0.0040801304178038	14.0	0.0	0.0	14.0	0.0
10566	Cre13.g575850	Cre13.g575850.t1.2	ChCC-v11028783m.g	Cre13.g575850.t1.2	Cre13.g575850	0.0415558176724836	0.5131338829328888	1.0670972501008682e-08	10.0	7.0	1.220270092117467e-05	10.0	7.0
10567				Cre13.g575350.t1.3	Cre13.g575350			0.0	0.0	1.0	0.0	0.0	1.0
10570				Cre13.g590600.t1.3	Cre13.g590600			0.0005639059183559	24.0	19.0	0.8252957854076447	24.0	19.0
10573	Cre13.g586350	Cre13.g586350.t1.1	ChCC-v11029233m.g	Cre13.g586350.t1.3	Cre13.g586350	0.0690833203711609	0.3860261982080128	2.8123720875612935e-07	8.0	8.0	3.605062518343972e-05	8.0	8.0
10576				Cre13.g606350.t1.3	Cre13.g606350			0.0002913899490859	1.0	3.0	0.0003613521060346	1.0	3.0
10579	Cre13.g579250	Cre13.g579250.t1.2	ChCC-v11028924m.g	Cre13.g579250.t1.2	Cre13.g579250	0.3208252228615055	0.4942297505605139	3.5112783263949114e-06	3.0	1.0	6.522346839070457e-05	3.0	1.0
10580	Cre13.g582600	Cre13.g582600.t1.2	ChCC-v11029073m.g	Cre13.g582600.t1.2	Cre13.g582600	0.0857055104092924	0.4346797997735476	0.0003623284437872	1.0	4.0	0.0401741588809317	1.0	4.0
10582				g14250.t2	g14250			8.355747868866721e-05	2.0	0.0	0.0	2.0	0.0
10583	Cre13.g591851	Cre13.g591851.t1.1	ChCC-v11029550m.g	Cre13.g591850.t1.3	Cre13.g591850	0.0267885619515594	0.3176127102081321	4.212451691385957e-05	2.0	1.0	0.000310585669539	2.0	1.0
10584	Cre13.g570250	Cre13.g570250.t1.1	ChCC-v11028491m.g	Cre13.g570250.t1.3	Cre13.g570250	0.0777654493919925	0.3555854013924415	0.0003850732668745	2.0	23.0	0.0055618224167691	2.0	23.0
10586				Cre13.g572272.t1.2	Cre13.g572272			0.0003081523334019	4.0	1.0	0.000105292078373	4.0	1.0
10589	Cre13.g580900	Cre13.g580900.t1.1	ChCC-v11029014m.g	Cre13.g580900.t1.3	Cre13.g580900	0.0666748646896249	0.3583660371431584	6.83067570715058e-05	21.0	15.0	0.103827495596553	21.0	15.0
10597	Cre13.g607050	Cre13.g607050.t1.2	ChCC-v11029850m.g	Cre13.g607050.t1.2	Cre13.g607050	0.0721181805882563	0.3989808361942255	0.0009363350629452	4.0	0.0	0.0	4.0	0.0
10602	Cre13.g579050	Cre13.g579050.t1.2	ChCC-v11028907m.g	Cre13.g579050.t1.2	Cre13.g579050	0.1411400071847645	0.2788439197511823	0.0001732634305033	1.0	7.0	0.0399037916443253	1.0	7.0
10603				Cre13.g588736.t1.3	Cre13.g588736			0.000186173535057	23.0	144.0	0.0728584427006369	23.0	144.0
10605				g13908.t1	g13908			0.000474059124119	1.0	3.0	0.0001209861395369	1.0	3.0
10608	Cre13.g575200	Cre13.g575200.t1.1	ChCC-v11028754m.g	Cre13.g575200.t1.3	Cre13.g575200	0.2716641871880961	0.5872816385073699	0.0019211539876405	12.0	4.0	0.3102298987068687	12.0	4.0
10609				g14187.t1	g14187			6.428426879721388e-05	28.0	0.0	0.0	28.0	0.0
10611				Cre13.g589350.t1.2	Cre13.g589350			0.0045559993364402	94.0	23.0	1.7553468899423772	94.0	23.0
10612	Cre13.g569900	Cre13.g569900.t1.1	ChCC-v11028477m.g	Cre13.g569900.t1.3	Cre13.g569900	0.2862617820415184	0.6603784890959473	0.0002437384632899	3.0	7.0	0.0055673235422685	3.0	7.0
10613				g14332.t1	g14332			0.0002713955564755	1.0	15.0	2.355377571760971e-05	1.0	15.0
10616	Cre13.g576000	Cre13.g576000.t1.1	ChCC-v11028791m.g	g14156.t1	g14156	0.0580560513091769	0.5277969674178618	6.306500394055141e-06	0.0	3.0	0.0	0.0	3.0
10618	Cre13.g585500	Cre13.g585500.t1.2	ChCC-v11029211m.g	Cre13.g585500.t1.2	Cre13.g585500	0.0551043346759883	0.3174522995562533	0.0001212556076394	61.0	38.0	0.0113687326624398	61.0	38.0
10619				Cre13.g562050.t1.3	Cre13.g562050			0.0	1.0	0.0	0.0	1.0	0.0
10620				Cre13.g562300.t1.3	Cre13.g562300			3.782459849981416e-05	0.0	2.0	0.0	0.0	2.0
10622	Cre13.g607800	Cre13.g607800.t1.1	ChCC-v11029882m.g	Cre13.g607800.t1.3	Cre13.g607800	0.1507718536277259	0.5188806334844174	0.0002369106846718	1.0	1.0	9.68159467806712e-05	1.0	1.0
10624	Cre13.g587950	Cre13.g587950.t1.1	ChCC-v11029347m.g	Cre13.g587950.t1.3	Cre13.g587950	0.376575984102699	0.6931941761424989	0.0	1.0	1.0	0.0	1.0	1.0
10626	Cre13.g604050	Cre13.g604050.t1.2	ChCC-v11029701m.g	g14575.t1	g14575	0.1353122285092891	0.4027785056356473	0.0038118986019656	57.0	161.0	2.7381709411988293	57.0	161.0
10627				Cre13.g576550.t1.2	Cre13.g576550			0.0	0.0	1.0	0.0	0.0	1.0
10629	Cre13.g591951	Cre13.g591951.t1.1	ChCC-v11029556m.g	Cre13.g591950.t1.2	Cre13.g591950	0.0587256378103183	0.3308439663802863	9.444673862486332e-06	70.0	11.0	0.0051363932531002	70.0	11.0
10630	Cre13.g562475	Cre13.g562475.t1.1	ChCC-v11028115m.g	g13843.t1	g13843	0.0264344542962561	0.2168445870180108	0.000617092513945	148.0	37.0	0.6200406118775926	148.0	37.0
10636	Cre13.g573400	Cre13.g573400.t1.2	ChCC-v11028631m.g	Cre13.g573400.t1.2	Cre13.g573400	0.0129592857062641	0.1477978788983685	6.238542054028976e-05	3.0	0.0	0.0	3.0	0.0
10639	Cre13.g603400	Cre13.g603400.t1.1	ChCC-v11029668m.g	Cre13.g603400.t1.3	Cre13.g603400	0.1746719203095597	0.5275275367709025	1.280868408703289e-06	1.0	8.0	0.0871371768848348	1.0	8.0
10641	Cre13.g584100	Cre13.g584100.t1.1	ChCC-v11029144m.g	Cre13.g584100.t1.3	Cre13.g584100	0.0264172805590974	0.2929946694428891	0.0021264770343992	27.0	41.0	2.1927276832602782	27.0	41.0
10642				Cre13.g568672.t1.2	Cre13.g568672			0.0006387311383814	48.0	47.0	0.915550555984864	48.0	47.0
10643				Cre13.g565400.t1.2	Cre13.g565400			0.0	1.0	0.0	0.0	1.0	0.0
10645	Cre13.g569450	Cre13.g569450.t1.1	ChCC-v11028462m.g	Cre13.g569450.t1.3	Cre13.g569450	0.1174267955186549	0.3975918575964738	0.0001212556076394	62.0	37.0	0.0113687326624398	62.0	37.0
10646	Cre13.g567950	Cre13.g567950.t1.2	ChCC-v11028385m.g	Cre13.g567950.t1.2	Cre13.g567950	0.0210857261106294	0.1207263242425392	0.0004278078287113	1.0	4.0	0.0082660620289194	1.0	4.0
10647	Cre13.g585301	Cre13.g585301.t1.1	ChCC-v11029202m.g	g14367.t1	g14367	0.0323165152252364	0.2154070282154769	4.532133995480542e-05	7.0	1.0	0.0004918598976341	7.0	1.0
10651	Cre13.g585950	Cre13.g585950.t1.2	ChCC-v11029221m.g	Cre13.g585950.t1.2	Cre13.g585950	0.431638514852679	0.7279818057785499	0.0	0.0	1.0	0.0	0.0	1.0
10653	Cre13.g578650	Cre13.g578650.t1.1	ChCC-v11028888m.g	Cre13.g578650.t1.1	Cre13.g578650	0.0223256323970013	0.3051326010587142	0.0001174348163844	2.0	19.0	0.0026089808998508	2.0	19.0
10657	Cre13.g565200	Cre13.g565200.t1.1	ChCC-v11028240m.g	Cre13.g565200.t1.3	Cre13.g565200	0.1152569690377425	0.4361774614578527	0.0009964378767744	16.0	67.0	0.6372710673425231	16.0	67.0
10658	Cre13.g563650	Cre13.g563650.t1.1	ex.Cre13.g563650.t1.1.g	Cre13.g563650.t1.3	Cre13.g563650	0.196984495717842	0.3221719947654187	4.2122882985997966e-05	4.0	4.0	0.0009081994879375	4.0	4.0
10659	Cre13.g564900	Cre13.g564900.t1.2	ChCC-v11028225m.g	Cre13.g564900.t1.2	Cre13.g564900	0.0517092001655863	0.2740785986382648	0.0	0.0	1.0	0.0	0.0	1.0
10660				Cre13.g574375.t1.2	Cre13.g574375			9.474514590641284e-06	3.0	10.0	0.0006930837983682	3.0	10.0
10662	Cre13.g592300	Cre13.g592300.t1.2	ChCC-v11029576m.g	g14520.t1	g14520	0.1073256327305049	0.3569537735741625	4.014402664668725e-05	1.0	2.0	0.0341003604782272	1.0	2.0
10666	Cre13.g577450	Cre13.g577450.t1.1	ChCC-v11028833m.g	g14189.t1	g14189	0.0825299860348388	0.369855206523338	2.487646137570201e-05	9.0	1.0	0.0008886187305285	9.0	1.0
10670				Cre13.g586450.t1.2	Cre13.g586450			0.0001995116632329	89.0	2.0	0.0265125652373711	89.0	2.0
10672				g14484.t1	g14484			0.0	2.0	0.0	0.0	2.0	0.0
10674				Cre13.g606300.t1.3	Cre13.g606300			0.0002496431638911	3.0	0.0	0.0	3.0	0.0
10679	Cre13.g571600	Cre13.g571600.t1.2	ChCC-v11028554m.g	Cre13.g571600.t1.2	Cre13.g571600	0.0236240002945282	0.4849703736937894	0.0	1.0	0.0	0.0	1.0	0.0
10680	Cre13.g582150	Cre13.g582150.t1.2	ChCC-v11029063m.g	Cre13.g582150.t1.2	Cre13.g582150	0.1268919597937284	0.1851963422532388	7.443446520997509e-05	1.0	11.0	0.0175401685484801	1.0	11.0
10681	Cre13.g564100	Cre13.g564100.t1.1	ChCC-v11028185m.g	Cre13.g564100.t1.3	Cre13.g564100	0.1296842327792073	0.408545381581254	0.0011816061277216	15.0	0.0	0.0	15.0	0.0
10683	Cre13.g566150	Cre13.g566150.t1.2	ChCC-v11028305m.g	Cre13.g566150.t1.2	Cre13.g566150	0.0955564896596916	0.4808905812219257	0.0002641949512934	9.0	20.0	0.0517414659710582	9.0	20.0
10684				g14335.t1	g14335			0.0003514625959741	2.0	3.0	0.0835917311205503	2.0	3.0
10685				Cre13.g571100.t1.2	Cre13.g571100			2.29734094511716e-05	1.0	4.0	0.0	1.0	4.0
10687				g13981.t1	g13981			0.0015786884785891	21.0	6.0	0.1233843373047457	21.0	6.0
10688	Cre13.g606700	Cre13.g606700.t1.1	ChCC-v11029837m.g	Cre13.g606700.t1.3	Cre13.g606700	0.2013744397762552	0.6186639218797968	0.0004406229939833	196.0	47.0	0.0575252897074147	196.0	47.0
10690	Cre13.g571150	Cre13.g571150.t1.2	ChCC-v11028526m.g	Cre13.g571150.t1.2	Cre13.g571150	0.0115832418206052	0.1405972172207799	0.0	0.0	2.0	0.0	0.0	2.0
10692	Cre13.g588700	Cre13.g588700.t1.1	ChCC-v11029394m.g	Cre13.g588700.t1.2	Cre13.g588700	0.1094759284542554	0.3513924330564759	0.0001684326027421	30.0	9.0	0.0940287095711014	30.0	9.0
10693	Cre13.g579650	Cre13.g579650.t1.1		Cre13.g579650.t1.3	Cre13.g579650	0.2553679766247139	0.7295094364873513	0.0006580987229685	98.0	4.0	0.2079035429279268	98.0	4.0
10694	Cre13.g607350	Cre13.g607350.t1.2	ChCC-v11029868m.g	Cre13.g607350.t1.2	Cre13.g607350	0.0447304834558973	0.379065153899312	0.0003307442459062	11.0	4.0	0.2813175775783871	11.0	4.0
10697				Cre13.g566650.t1.1	Cre13.g566650			0.0004714307583934	49.0	66.0	2.0662558623938008	49.0	66.0
10699	Cre13.g579450	Cre13.g579450.t1.1	ChCC-v11028941m.g	Cre13.g579450.t1.3	Cre13.g579450	0.0383470098919531	0.4471825311902569	0.000459935155526	24.0	2.0	0.1022242850345589	24.0	2.0
10700				g14531.t1	g14531			0.0	1.0	1.0	0.0	1.0	1.0
10702	Cre13.g602750	Cre13.g602750.t1.2	ChCC-v11029633m.g	g14565.t1	g14565	0.0642458987760626	0.4078273346140085	0.0	1.0	0.0	0.0	1.0	0.0
10703				Cre13.g587650.t1.2	Cre13.g587650			0.0	1.0	1.0	0.0	1.0	1.0
10708	Cre13.g565450	Cre13.g565450.t1.2	ChCC-v11028265m.g	Cre13.g565450.t1.2	Cre13.g565450	0.0290714643408546	0.1525634624529675	9.62316857937807e-05	1.0	3.0	0.0001918075606027	1.0	3.0
10709	Cre13.g565550	Cre13.g565550.t1.2	ChCC-v11028271m.g	Cre13.g565550.t1.2	Cre13.g565550	0.040368487510335	0.3641308618362756	0.000283755327431	63.0	106.0	0.1858507545835967	63.0	106.0
10710	Cre13.g586500	Cre13.g586500.t1.2	ChCC-v11029242m.g	Cre13.g586500.t1.2	Cre13.g586500	0.0444674447632638	0.3410324408019318	0.0	0.0	1.0	0.0	0.0	1.0
10712				g14599.t1	g14599			0.0001707916361624	12.0	4.0	0.0080398423142429	12.0	4.0
10713				g14013.t1	g14013	0.0248318689554592	0.2659087632606806	2.3543873629400693e-06	8.0	2.0	0.0001994009583173	8.0	2.0
10716				g14249.t1	g14249			0.0003734686643326	17.0	17.0	0.145387032272984	17.0	17.0
10717				g14460.t1	g14460			0.0058193804104788	22.0	5.0	1.2451220313258478	22.0	5.0
10723				g14226.t1	g14226			0.0013469284441059	47.0	35.0	0.3526039622497601	47.0	35.0
10724				Cre13.g605500.t1.3	Cre13.g605500			0.0005519530454036	172.0	5.0	0.0077789014993482	172.0	5.0
10725				Cre13.g569400.t1.2	Cre13.g569400			0.0001212556076394	81.0	18.0	0.0471700418585253	81.0	18.0
10726				Cre13.g568000.t1.2	Cre13.g568000			0.0	1.0	2.0	0.0	1.0	2.0
10728				g14334.t1	g14334			0.0002030731246591	2.0	5.0	0.0162068057090986	2.0	5.0
10730	Cre13.g582800	Cre13.g582800.t1.2	ChCC-v11029087m.g	Cre13.g582800.t1.2	Cre13.g582800	0.0224856241589518	0.1974338666120524	3.5592731183255995e-06	4.0	0.0	0.0	4.0	0.0
10731	Cre13.g565150	Cre13.g565150.t1.1	ChCC-v11028239m.g	Cre13.g565150.t1.3	Cre13.g565150	0.0569378997789226	0.3215521600193953	1.7271350651536488e-05	92.0	14.0	0.0008138964657103	92.0	14.0
10732	Cre13.g574300	Cre13.g574300.t1.1	ChCC-v11028677m.g	Cre13.g574300.t1.2	Cre13.g574300	0.0704422128350283	0.4809072662421151	0.0	1.0	0.0	0.0	1.0	0.0
10735	Cre13.g567363	Cre13.g567363.t1.1	ChCC-v11028351m.g	g13961.t1	g13961	0.0771947309006569	0.3154722588054069	0.0	1.0	0.0	0.0	1.0	0.0
10742				Cre13.g572250.t1.3	Cre13.g572250			1.2221753938756363e-05	4.0	0.0	0.0	4.0	0.0
10745	Cre13.g592500	Cre13.g592500.t1.1	ChCC-v11029587m.g	Cre13.g592500.t1.3	Cre13.g592500	0.0386114668763575	0.3267342939436166	0.0	0.0	1.0	0.0	0.0	1.0
10747	Cre13.g573450	Cre13.g573450.t1.2	ChCC-v11028633m.g	Cre13.g573450.t1.2	Cre13.g573450	0.0869657924683197	0.3865283146032491	3.82981008494759e-05	4.0	2.0	0.0005281584248495	4.0	2.0
10748				g14591.t1	g14591			3.099186986305649e-05	3.0	0.0	0.0	3.0	0.0
10749				g14097.t1	g14097			0.0028798499732777	19.0	58.0	0.926145142280131	19.0	58.0
10750				Cre13.g583450.t1.2	Cre13.g583450			0.0001436741578272	31.0	5.0	0.2417300156986966	31.0	5.0
